Time interval, IBI
3111.546875,0.859375
3112.4375,0.890625
3113.265625,0.828125
3114.15625,0.890625
3118.5625,0.859375
3119.421875,0.859375
3120.34375,0.921875
3121.171875,0.828125
3122.046875,0.875
3122.984375,0.9375
3123.84375,0.859375
3124.703125,0.859375
3125.609375,0.90625
3126.40625,0.796875
3127.34375,0.9375
3251.859375,0.875
3252.78125,0.921875
3262.5625,0.765625
3263.28125,0.71875
3264.0625,0.78125
3264.859375,0.796875
3265.734375,0.875
3266.578125,0.84375
3267.453125,0.875
3268.296875,0.84375
3273.78125,0.84375
3274.703125,0.921875
3275.625,0.921875
3276.546875,0.921875
3277.46875,0.921875
3278.40625,0.9375
3279.28125,0.875
3280.125,0.84375
3280.96875,0.84375
3281.8125,0.84375
3282.609375,0.796875
3283.359375,0.75
3284.140625,0.78125
3284.984375,0.84375
3285.828125,0.84375
3286.640625,0.8125
3287.515625,0.875
3288.453125,0.9375
3289.296875,0.84375
3290.171875,0.875
3291.078125,0.90625
3291.90625,0.828125
3292.75,0.84375
3293.625,0.875
3294.453125,0.828125
3295.359375,0.90625
3296.21875,0.859375
3297.15625,0.9375
3298.0625,0.90625
3298.875,0.8125
3299.71875,0.84375
3300.609375,0.890625
3301.46875,0.859375
3302.3125,0.84375
3303.171875,0.859375
3304.03125,0.859375
3304.90625,0.875
3305.71875,0.8125
3306.546875,0.828125
3307.40625,0.859375
3308.21875,0.8125
3309.046875,0.828125
3309.9375,0.890625
3317.390625,0.828125
3318.140625,0.75
3318.875,0.734375
3319.59375,0.71875
3320.328125,0.734375
3614.046875,0.8125
3614.828125,0.78125
3704.828125,0.75
3705.53125,0.703125
3706.15625,0.625
3706.984375,0.828125
3770.171875,0.734375
3770.921875,0.75
3771.671875,0.75
3772.4375,0.765625
3773.25,0.8125
3774.046875,0.796875
3774.8125,0.765625
3775.640625,0.828125
3776.46875,0.828125
3777.25,0.78125
3805.65625,0.875
3806.5,0.84375
3807.40625,0.90625
3808.3125,0.90625
3809.15625,0.84375
3828.734375,0.875
3829.578125,0.84375
3830.453125,0.875
3831.3125,0.859375
3832.125,0.8125
3832.953125,0.828125
3833.796875,0.84375
3864.015625,0.859375
3864.953125,0.9375
3865.921875,0.96875
3866.828125,0.90625
3867.5625,0.734375
3887.609375,0.703125
3915.234375,1
3916.09375,0.859375
3917.015625,0.921875
3918.03125,1.015625
3919.09375,1.0625
3920.03125,0.9375
3921.015625,0.984375
3922.03125,1.015625
3923.078125,1.046875
3928.578125,0.953125
3941.546875,0.90625
4010,0.875
4010.796875,0.796875
4011.625,0.828125
4012.5,0.875
4013.328125,0.828125
4014.046875,0.71875
4081.171875,0.90625
4082.0625,0.890625
4107.828125,0.84375
4108.703125,0.875
4109.609375,0.90625
4110.5,0.890625
4208.96875,0.890625
4209.734375,0.765625
4287.578125,0.953125
4462.59375,0.828125
4484.859375,0.859375
4485.796875,0.9375
4486.734375,0.9375
4487.59375,0.859375
4488.5,0.90625
4489.40625,0.90625
4490.21875,0.8125
4491.125,0.90625
4492.046875,0.921875
4492.90625,0.859375
4493.828125,0.921875
4494.796875,0.96875
4495.65625,0.859375
4496.609375,0.953125
4497.546875,0.9375
4498.390625,0.84375
4499.3125,0.921875
4500.203125,0.890625
4501.046875,0.84375
4501.96875,0.921875
4502.875,0.90625
4503.703125,0.828125
4510,0.71875
4510.96875,0.96875
4511.859375,0.890625
4512.75,0.890625
4513.59375,0.84375
4514.453125,0.859375
4515.359375,0.90625
4516.203125,0.84375
4517.109375,0.90625
4518.03125,0.921875
4518.875,0.84375
4525.515625,0.8125
4534.65625,0.84375
4535.5,0.84375
4536.359375,0.859375
4537.171875,0.8125
4538.015625,0.84375
4538.90625,0.890625
4539.734375,0.828125
4540.578125,0.84375
4541.484375,0.90625
4542.328125,0.84375
4554.109375,0.734375
4554.890625,0.78125
4555.6875,0.796875
4556.515625,0.828125
4557.375,0.859375
4558.203125,0.828125
4559.03125,0.828125
4559.921875,0.890625
4560.71875,0.796875
4561.59375,0.875
4639.5625,0.90625
4640.40625,0.84375
4641.1875,0.78125
4743.890625,0.6875
4744.546875,0.65625
4745.21875,0.671875
4812.9375,0.84375
4813.796875,0.859375
4814.625,0.828125
4815.40625,0.78125
4816.3125,0.90625
4817.171875,0.859375
4817.984375,0.8125
4836.5625,0.84375
4865.703125,0.859375
4866.5,0.796875
4867.359375,0.859375
4868.234375,0.875
4884.078125,0.703125
4906.859375,0.8125
4907.640625,0.78125
4908.515625,0.875
4909.34375,0.828125
4910.15625,0.8125
4911,0.84375
4911.859375,0.859375
4912.75,0.890625
4913.671875,0.921875
4914.578125,0.90625
4915.390625,0.8125
4916.21875,0.828125
4917.03125,0.8125
4917.84375,0.8125
4918.671875,0.828125
4939.90625,0.890625
4940.734375,0.828125
4941.625,0.890625
4942.546875,0.921875
4943.46875,0.921875
4944.359375,0.890625
4954.453125,0.84375
4955.25,0.796875
4956.0625,0.8125
4956.890625,0.828125
4957.671875,0.78125
4958.53125,0.859375
4959.359375,0.828125
4960.171875,0.8125
4961.046875,0.875
4961.921875,0.875
4962.734375,0.8125
4963.625,0.890625
4964.5,0.875
4965.328125,0.828125
4966.1875,0.859375
4967.015625,0.828125
4967.828125,0.8125
4968.671875,0.84375
4969.53125,0.859375
4977.78125,0.796875
4978.59375,0.8125
4979.453125,0.859375
4980.234375,0.78125
4981.046875,0.8125
4981.875,0.828125
4986.9375,0.8125
4987.78125,0.84375
4988.625,0.84375
4989.4375,0.8125
4990.28125,0.84375
4991.171875,0.890625
4991.984375,0.8125
4992.828125,0.84375
4993.703125,0.875
4994.53125,0.828125
4995.296875,0.765625
4996.15625,0.859375
4997,0.84375
4997.796875,0.796875
4998.640625,0.84375
5009.25,0.828125
5010.0625,0.8125
5010.875,0.8125
5011.640625,0.765625
5012.40625,0.765625
5013.125,0.71875
5013.875,0.75
5014.625,0.75
5015.390625,0.765625
5016.1875,0.796875
5016.984375,0.796875
5017.75,0.765625
5018.578125,0.828125
5122.015625,0.765625
5122.8125,0.796875
5123.640625,0.828125
5124.40625,0.765625
5125.203125,0.796875
5126.0625,0.859375
5126.875,0.8125
5127.6875,0.8125
5128.5625,0.875
5129.421875,0.859375
5130.21875,0.796875
5131.078125,0.859375
5131.953125,0.875
5132.796875,0.84375
5133.640625,0.84375
5142.09375,0.875
5142.953125,0.859375
5168.59375,0.828125
5176.640625,0.8125
5177.453125,0.8125
5188.25,0.734375
5189.015625,0.765625
5189.8125,0.796875
5190.59375,0.78125
5191.359375,0.765625
5233.75,0.84375
5234.640625,0.890625
5244.390625,0.8125
5245.234375,0.84375
5266.84375,0.875
5267.703125,0.859375
5307.625,0.84375
5340.734375,0.859375
5341.609375,0.875
5342.46875,0.859375
5343.25,0.78125
5468.125,0.90625
5469.09375,0.96875
5469.890625,0.796875
5470.96875,1.078125
5471.953125,0.984375
5472.921875,0.96875
5473.828125,0.90625
5481.5,0.984375
5482.40625,0.90625
5483.390625,0.984375
5484.359375,0.96875
5485.25,0.890625
5486.203125,0.953125
5487.15625,0.953125
5488.03125,0.875
5489.015625,0.984375
5490,0.984375
5526.875,0.9375
5527.765625,0.890625
5528.6875,0.921875
5529.625,0.9375
5530.578125,0.953125
5531.46875,0.890625
5532.4375,0.96875
5533.34375,0.90625
5534.3125,0.96875
5535.15625,0.84375
5946.046875,0.859375
5946.90625,0.859375
5947.75,0.84375
5948.578125,0.828125
5955.234375,0.84375
5956.03125,0.796875
5956.671875,0.640625
5960.84375,0.828125
5961.671875,0.828125
6018.546875,0.859375
6019.390625,0.84375
6020.265625,0.875
6021.109375,0.84375
6021.953125,0.84375
6022.84375,0.890625
6078.84375,0.828125
6079.65625,0.8125
6080.453125,0.796875
6081.296875,0.84375
6082.171875,0.875
6082.984375,0.8125
6083.859375,0.875
6084.75,0.890625
6085.578125,0.828125
6086.4375,0.859375
6087.296875,0.859375
6088.125,0.828125
6088.890625,0.765625
6101.375,0.859375
6102.234375,0.859375
6103.09375,0.859375
6104,0.90625
6104.875,0.875
6105.6875,0.8125
6106.546875,0.859375
6107.359375,0.8125
6108.140625,0.78125
6108.984375,0.84375
6109.765625,0.78125
6110.578125,0.8125
6111.40625,0.828125
6112.21875,0.8125
6112.96875,0.75
6127.59375,0.71875
6128.296875,0.703125
6129.046875,0.75
6129.796875,0.75
6130.40625,0.609375
6131.21875,0.8125
6135.515625,0.796875
6136.265625,0.75
6137.046875,0.78125
6137.828125,0.78125
6138.640625,0.8125
6139.40625,0.765625
6140.1875,0.78125
6141.0625,0.875
6142,0.9375
6142.8125,0.8125
6143.703125,0.890625
6144.5625,0.859375
6145.421875,0.859375
6146.296875,0.875
6169.421875,0.90625
6170.296875,0.875
6171.203125,0.90625
6172.15625,0.953125
6172.984375,0.828125
6173.859375,0.875
6174.75,0.890625
6184.53125,0.890625
6246.359375,0.84375
6247.15625,0.796875
6349.453125,0.921875
6350.4375,0.984375
6351.375,0.9375
6352.34375,0.96875
6353.28125,0.9375
6354.25,0.96875
6373.78125,0.78125
6374.59375,0.8125
6375.28125,0.6875
6560.6875,0.640625
6618.609375,0.75
6619.359375,0.75
6624.546875,0.75
6630.03125,0.78125
6630.8125,0.78125
6631.578125,0.765625
6632.359375,0.78125
6633.109375,0.75
6633.890625,0.78125
6634.671875,0.78125
6648.15625,0.734375
6648.875,0.71875
6649.578125,0.703125
6650.3125,0.734375
6651.0625,0.75
6651.796875,0.734375
6652.515625,0.71875
6653.296875,0.78125
6654.140625,0.84375
6654.96875,0.828125
6660.3125,0.734375
6661.0625,0.75
6661.765625,0.703125
6662.5,0.734375
6663.234375,0.734375
6663.9375,0.703125
6664.671875,0.734375
6665.359375,0.6875
6666.09375,0.734375
6679.015625,0.796875
6687.59375,0.8125
6688.40625,0.8125
6689.078125,0.671875
6692.984375,0.671875
6697.90625,0.75
6698.671875,0.765625
6710.828125,0.8125
6719.5,0.921875
6720.3125,0.8125
6721.15625,0.84375
6721.8125,0.65625
6722.703125,0.890625
6723.46875,0.765625
6724.265625,0.796875
6725.125,0.859375
6731.015625,0.84375
6731.84375,0.828125
6732.71875,0.875
6733.5625,0.84375
6734.4375,0.875
6739.671875,0.890625
6740.5625,0.890625
6741.4375,0.875
6747.609375,0.875
6748.390625,0.78125
6749.3125,0.921875
6750.1875,0.875
6751.0625,0.875
6751.890625,0.828125
6758.625,0.796875
6759.421875,0.796875
6760.234375,0.8125
6761.0625,0.828125
6766.921875,0.90625
6772.734375,0.734375
6773.703125,0.96875
6774.546875,0.84375
6775.390625,0.84375
6776.234375,0.84375
6777.046875,0.8125
6777.90625,0.859375
6778.71875,0.8125
6779.546875,0.828125
6780.421875,0.875
6781.25,0.828125
6795.84375,0.796875
6796.53125,0.6875
6865.921875,0.796875
6866.765625,0.84375
6867.609375,0.84375
6868.40625,0.796875
6869.21875,0.8125
6870.015625,0.796875
6870.765625,0.75
6871.640625,0.875
6872.484375,0.84375
6873.296875,0.8125
6874.140625,0.84375
6874.984375,0.84375
6875.765625,0.78125
6879.890625,0.828125
6880.671875,0.78125
6881.515625,0.84375
6886.71875,0.828125
6887.375,0.65625
6902.421875,0.765625
6903.1875,0.765625
6903.953125,0.765625
6904.703125,0.75
6905.515625,0.8125
6906.375,0.859375
6907.171875,0.796875
6908.015625,0.84375
6908.8125,0.796875
6909.625,0.8125
6915.90625,0.859375
6916.796875,0.890625
6917.703125,0.90625
6918.578125,0.875
6919.265625,0.6875
6928.9375,0.71875
6929.6875,0.75
6930.46875,0.78125
6931.234375,0.765625
6932.046875,0.8125
6932.859375,0.8125
6933.65625,0.796875
6934.484375,0.828125
6935.34375,0.859375
6936.140625,0.796875
6936.984375,0.84375
6937.828125,0.84375
6938.671875,0.84375
6939.53125,0.859375
6940.4375,0.90625
6941.265625,0.828125
6942.140625,0.875
6943.09375,0.953125
6956.34375,0.796875
6957.15625,0.8125
6969.765625,0.8125
6970.59375,0.828125
6971.421875,0.828125
6972.21875,0.796875
6972.984375,0.765625
6973.78125,0.796875
6974.59375,0.8125
6975.40625,0.8125
6976.21875,0.8125
6994.984375,0.734375
6995.734375,0.75
6996.484375,0.75
6997.203125,0.71875
6997.90625,0.703125
6998.59375,0.6875
6999.3125,0.71875
7000.03125,0.71875
7000.75,0.71875
7001.46875,0.71875
7002.1875,0.71875
7002.90625,0.71875
7003.625,0.71875
7004.34375,0.71875
7005.09375,0.75
7005.84375,0.75
7006.609375,0.765625
7007.375,0.765625
7008.140625,0.765625
7008.90625,0.765625
7009.859375,0.953125
7049.640625,0.71875
7050.359375,0.71875
7051.078125,0.71875
7051.796875,0.71875
7052.546875,0.75
7053.28125,0.734375
7054.046875,0.765625
7054.796875,0.75
7055.578125,0.78125
7056.28125,0.703125
7057.09375,0.8125
7057.75,0.65625
7058.46875,0.71875
7059.0625,0.59375
7082.34375,0.796875
7083.171875,0.828125
7084.03125,0.859375
7088,0.78125
7088.828125,0.828125
7381.984375,0.859375
7432.34375,0.859375
7433.15625,0.8125
7434,0.84375
7434.875,0.875
7435.765625,0.890625
7436.609375,0.84375
7437.515625,0.90625
7438.453125,0.9375
7439.34375,0.890625
7440.1875,0.84375
7441.078125,0.890625
7441.984375,0.90625
7442.84375,0.859375
7443.703125,0.859375
7444.65625,0.953125
7848.84375,0.828125
7849.703125,0.859375
7850.578125,0.875
7851.390625,0.8125
7852.3125,0.921875
7853.15625,0.84375
7853.984375,0.828125
7854.859375,0.875
7855.65625,0.796875
7856.46875,0.8125
7857.3125,0.84375
7858.125,0.8125
7858.953125,0.828125
7859.8125,0.859375
7860.625,0.8125
7877.609375,0.890625
7878.40625,0.796875
7914.8125,0.90625
7915.8125,1
7935.9375,0.859375
7936.921875,0.984375
7952.265625,0.78125
7953.03125,0.765625
7953.859375,0.828125
7954.640625,0.78125
7955.484375,0.84375
7956.390625,0.90625
7957.203125,0.8125
7958.0625,0.859375
7958.984375,0.921875
7960,1.015625
7989.65625,0.90625
7990.59375,0.9375
7991.484375,0.890625
7992.4375,0.953125
7993.34375,0.90625
7999.515625,0.828125
8022.734375,0.859375
8023.59375,0.859375
8024.546875,0.953125
8025.515625,0.96875
8026.5,0.984375
8027.4375,0.9375
8028.40625,0.96875
8029.328125,0.921875
8036.203125,0.953125
8037.15625,0.953125
8038.171875,1.015625
8039,0.828125
8039.859375,0.859375
8040.71875,0.859375
8041.640625,0.921875
8042.546875,0.90625
8066.671875,0.84375
8067.609375,0.9375
8068.59375,0.984375
8069.59375,1
8070.421875,0.828125
8071.3125,0.890625
8072.265625,0.953125
8073.140625,0.875
8074.078125,0.9375
8205.203125,0.90625
8206.125,0.921875
8206.9375,0.8125
8207.828125,0.890625
8208.765625,0.9375
8209.703125,0.9375
8325.453125,0.921875
8326.28125,0.828125
8327.125,0.84375
8426.328125,0.921875
8562.59375,0.984375
8651.3125,0.921875
8652.203125,0.890625
8653.171875,0.96875
8861.5625,0.640625
8894.984375,0.828125
8895.90625,0.921875
8968.828125,0.84375
8969.640625,0.8125
8970.546875,0.90625
9014.140625,0.75
9014.890625,0.75
9015.6875,0.796875
9016.46875,0.78125
9017.21875,0.75
9018.078125,0.859375
9018.9375,0.859375
9019.75,0.8125
9020.59375,0.84375
9021.4375,0.84375
9022.28125,0.84375
9023.109375,0.828125
9024.03125,0.921875
9024.859375,0.828125
9025.65625,0.796875
9026.546875,0.890625
9027.4375,0.890625
9028.25,0.8125
9029.09375,0.84375
9029.9375,0.84375
9030.765625,0.828125
9031.625,0.859375
9032.5,0.875
9033.375,0.875
9034.328125,0.953125
9035.203125,0.875
9036.09375,0.890625
9036.96875,0.875
9037.84375,0.875
9038.796875,0.953125
9039.671875,0.875
9043.90625,0.90625
9044.859375,0.953125
9045.75,0.890625
9051.109375,0.890625
9051.953125,0.84375
9052.78125,0.828125
9053.6875,0.90625
9054.640625,0.953125
9066.6875,0.796875
9067.515625,0.828125
9068.34375,0.828125
9069.25,0.90625
9070.140625,0.890625
9095.59375,0.796875
9096.421875,0.828125
9097.296875,0.875
9098.0625,0.765625
9098.90625,0.84375
9099.796875,0.890625
9123.828125,0.78125
9124.703125,0.875
9307.6875,0.90625
9308.4375,0.75
9309.421875,0.984375
9310.359375,0.9375
9311.34375,0.984375
9312.21875,0.875
9469.6875,0.890625
9518.03125,0.71875
9518.78125,0.75
9519.625,0.84375
9520.46875,0.84375
9521.3125,0.84375
9522.1875,0.875
9523.03125,0.84375
9523.765625,0.734375
9524.484375,0.71875
9525.4375,0.953125
9526.265625,0.828125
9531.53125,0.75
9537.671875,0.796875
9570.5,0.765625
9571.25,0.75
9572.09375,0.84375
9572.921875,0.828125
9573.703125,0.78125
9574.484375,0.78125
9575.28125,0.796875
9576.09375,0.8125
9576.90625,0.8125
9577.671875,0.765625
9578.4375,0.765625
9579.234375,0.796875
9580.03125,0.796875
9580.828125,0.796875
9581.671875,0.84375
9582.46875,0.796875
9583.296875,0.828125
9584.15625,0.859375
9584.9375,0.78125
9585.75,0.8125
9586.5625,0.8125
9587.34375,0.78125
9588.125,0.78125
9588.953125,0.828125
9589.765625,0.8125
9590.625,0.859375
9591.46875,0.84375
9592.25,0.78125
9593.046875,0.796875
9593.828125,0.78125
9594.59375,0.765625
9595.375,0.78125
9596.1875,0.8125
9596.96875,0.78125
9597.765625,0.796875
9598.59375,0.828125
9599.359375,0.765625
9600.171875,0.8125
9600.984375,0.8125
9601.75,0.765625
9602.53125,0.78125
9603.328125,0.796875
9604.109375,0.78125
9604.921875,0.8125
9605.703125,0.78125
9606.5,0.796875
9607.3125,0.8125
9608.109375,0.796875
9608.9375,0.828125
9609.78125,0.84375
9610.65625,0.875
9611.515625,0.859375
9612.28125,0.765625
9613.046875,0.765625
9613.828125,0.78125
9614.578125,0.75
9615.34375,0.765625
9616.171875,0.828125
9616.984375,0.8125
9617.859375,0.875
9627.296875,0.828125
9636.203125,0.953125
9637.0625,0.859375
9637.890625,0.828125
9654.328125,0.8125
9655.046875,0.71875
9705,0.546875
9705.5,0.5
9705.984375,0.484375
9788.515625,0.734375
9789.265625,0.75
9798.953125,0.703125
9799.828125,0.875
9800.65625,0.828125
9801.53125,0.875
9802.34375,0.8125
9803.234375,0.890625
9822.71875,0.90625
9823.53125,0.8125
9824.5,0.96875
9825.421875,0.921875
9826.234375,0.8125
9827.09375,0.859375
9827.90625,0.8125
9828.78125,0.875
9836.1875,0.765625
9836.984375,0.796875
9837.75,0.765625
9838.5625,0.8125
9839.421875,0.859375
9840.21875,0.796875
9841.046875,0.828125
9851.171875,0.84375
9858.390625,0.765625
9859.125,0.734375
9859.953125,0.828125
9877.609375,0.765625
9878.546875,0.9375
9879.390625,0.84375
9880.21875,0.828125
9881.03125,0.8125
9881.90625,0.875
9882.796875,0.890625
9883.671875,0.875
9888.96875,0.84375
9889.78125,0.8125
9890.625,0.84375
9891.5625,0.9375
9892.421875,0.859375
9893.328125,0.90625
9894.1875,0.859375
9929.03125,0.953125
9929.875,0.84375
9930.75,0.875
9945.6875,0.8125
9946.59375,0.90625
9947.421875,0.828125
9948.234375,0.8125
9949.046875,0.8125
9995.5,0.6875
9996.171875,0.671875
9996.875,0.703125
9997.578125,0.703125
9998.375,0.796875
9999.265625,0.890625
10022.45313,0.796875
10023.25,0.796875
10024.07813,0.828125
10024.84375,0.765625
10215.5,0.703125
10216.23438,0.734375
10216.9375,0.703125
10217.71875,0.78125
10218.45313,0.734375
10248.35938,0.796875
10249.125,0.765625
10249.875,0.75
10250.6875,0.8125
10251.5,0.8125
10252.32813,0.828125
10253.10938,0.78125
10253.89063,0.78125
10254.65625,0.765625
10255.39063,0.734375
