Time interval, IBI
13161.375,0.53125
13161.84375,0.46875
13162.3125,0.46875
13162.79688,0.484375
13191.25,0.5
13191.65625,0.40625
13192.17188,0.515625
13214.9375,0.5625
13274.10938,0.34375
13274.54688,0.4375
13305.14063,0.375
13318.6875,0.53125
13356.85938,0.578125
13357.32813,0.46875
13365.26563,0.703125
13376.76563,0.625
13377.39063,0.625
13379.85938,0.53125
13380.39063,0.53125
13380.95313,0.5625
13381.46875,0.515625
13384.5,0.578125
13434.375,0.359375
13464.48438,0.59375
13474.67188,0.390625
13492.29688,0.703125
13513.07813,0.515625
13525.98438,0.765625
13526.71875,0.734375
13527.32813,0.609375
13527.875,0.546875
13528.53125,0.65625
13552.17188,0.546875
13664.9375,0.84375
13729.42188,0.671875
13729.95313,0.53125
13730.57813,0.625
13768.64063,0.53125
13769.14063,0.5
13776.375,0.4375
13789.76563,0.4375
13790.14063,0.375
13819.40625,0.421875
13819.73438,0.328125
13820.04688,0.3125
13820.375,0.328125
13820.79688,0.421875
13826.35938,0.796875
13829.28125,0.6875
13829.82813,0.546875
14079,0.671875
14079.95313,0.953125
14120.29688,0.734375
14134.84375,0.59375
14176.85938,0.484375
14203.70313,0.75
14325.25,0.328125
14325.64063,0.390625
14326.10938,0.46875
14427.51563,0.453125
14428.0625,0.546875
14428.5625,0.5
14429.03125,0.46875
14462.71875,0.5
14494.5625,0.59375
14525.07813,0.609375
14602.5625,0.53125
14684.89063,0.390625
14722.39063,0.46875
14722.98438,0.59375
14727.4375,0.546875
14852.01563,0.765625
14852.76563,0.75
14987.96875,0.40625
14988.54688,0.578125
15077.60938,0.921875
15274.26563,0.59375
15274.90625,0.640625
15275.6875,0.78125
15278.51563,0.375
15299.07813,0.421875
15408.17188,0.703125
15408.70313,0.53125
15409.15625,0.453125
15431.39063,0.53125
15432.03125,0.640625
15632.39063,0.609375
15641.84375,0.421875
