Time interval, IBI
4163.125,0.640625
4163.765625,0.640625
4164.421875,0.65625
4165.0625,0.640625
4165.75,0.6875
4231.296875,0.65625
4231.96875,0.671875
4232.625,0.65625
4233.3125,0.6875
4233.984375,0.671875
4240.0625,0.578125
4381.203125,0.625
4381.8125,0.609375
4382.421875,0.609375
4386.765625,0.609375
4387.4375,0.671875
4388.015625,0.578125
4388.609375,0.59375
4389.203125,0.59375
4389.78125,0.578125
4390.265625,0.484375
4396.953125,0.71875
4403.109375,0.671875
4403.796875,0.6875
4404.515625,0.71875
4405.25,0.734375
4405.953125,0.703125
4406.640625,0.6875
4407.34375,0.703125
4408.046875,0.703125
4408.765625,0.71875
4409.46875,0.703125
4410.15625,0.6875
4410.84375,0.6875
4411.546875,0.703125
4412.265625,0.71875
4412.953125,0.6875
4413.640625,0.6875
4414.328125,0.6875
4415.03125,0.703125
4415.703125,0.671875
4432.625,0.625
4433.265625,0.640625
4433.9375,0.671875
4434.609375,0.671875
4435.265625,0.65625
4435.90625,0.640625
4444.828125,0.6875
4445.53125,0.703125
4454.171875,0.625
4522.03125,0.75
4522.609375,0.578125
4526.890625,0.671875
4527.5625,0.671875
4528.234375,0.671875
4528.828125,0.59375
4529.578125,0.75
4530.21875,0.640625
4530.859375,0.640625
4531.484375,0.625
4538.25,0.671875
4538.953125,0.703125
4539.6875,0.734375
4550.1875,0.671875
4550.8125,0.625
4551.390625,0.578125
4559.234375,0.71875
4568.703125,0.75
4569.484375,0.78125
4570.28125,0.796875
4571.0625,0.78125
4571.828125,0.765625
4572.53125,0.703125
4573.25,0.71875
4573.921875,0.671875
4574.5625,0.640625
4575.21875,0.65625
4575.890625,0.671875
4576.546875,0.65625
4577.21875,0.671875
4577.859375,0.640625
4578.5,0.640625
4579.140625,0.640625
4579.828125,0.6875
4580.515625,0.6875
4581.15625,0.640625
4581.84375,0.6875
4582.53125,0.6875
4583.171875,0.640625
4583.859375,0.6875
4584.53125,0.671875
4585.1875,0.65625
4585.890625,0.703125
4586.5625,0.671875
4587.234375,0.671875
4587.921875,0.6875
4588.625,0.703125
4589.34375,0.71875
4590.015625,0.671875
4590.6875,0.671875
4591.34375,0.65625
4592,0.65625
4592.6875,0.6875
4593.375,0.6875
4594.046875,0.671875
4594.6875,0.640625
4595.328125,0.640625
4596,0.671875
4596.640625,0.640625
4612.96875,0.71875
4613.71875,0.75
4614.5,0.78125
4615.25,0.75
4615.984375,0.734375
4616.765625,0.78125
4617.53125,0.765625
4618.296875,0.765625
4619.015625,0.71875
4619.703125,0.6875
4620.421875,0.71875
4621.171875,0.75
4621.90625,0.734375
4622.640625,0.734375
4623.375,0.734375
4624.09375,0.71875
4624.796875,0.703125
